법정동코드,시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
4136025300,경기도,남양주시,진접읍,,12.0,1995-01-01,,
4136025600,경기도,남양주시,화도읍,,13.0,1995-01-01,,
4136025900,경기도,남양주시,진건읍,,0.0,2001-09-12,,
4136026200,경기도,남양주시,오남읍,,0.0,2001-09-12,,
4136026500,경기도,남양주시,퇴계원읍,,18.0,2019-10-18,,4136037000.0
4136031000,경기도,남양주시,별내면,,14.0,1995-01-01,,
4136034000,경기도,남양주시,수동면,,16.0,1995-01-01,,
4136036000,경기도,남양주시,조안면,,17.0,1995-01-01,,
4137010100,경기도,오산시,오산동,,1.0,1989-01-01,,
4137010200,경기도,오산시,부산동,,2.0,1989-01-01,,
4137010300,경기도,오산시,원동,,3.0,1991-09-07,,
4137010400,경기도,오산시,궐동,,4.0,1989-01-01,,
4137010500,경기도,오산시,청학동,,5.0,1989-01-01,,
4137010600,경기도,오산시,가장동,,6.0,1989-01-01,,
4137010700,경기도,오산시,금암동,,7.0,1989-01-01,,
4137010800,경기도,오산시,수청동,,8.0,1989-01-01,,
4137010900,경기도,오산시,은계동,,9.0,1995-01-13,,
4137011000,경기도,오산시,내삼미동,,10.0,1989-01-01,,
4137011100,경기도,오산시,외삼미동,,11.0,1989-01-01,,
4137011200,경기도,오산시,양산동,,12.0,1989-01-01,,
4137011300,경기도,오산시,세교동,,13.0,1989-01-01,,
4137011400,경기도,오산시,지곶동,,14.0,1989-01-01,,
4137011500,경기도,오산시,서랑동,,15.0,1989-01-01,,
4137011600,경기도,오산시,서동,,16.0,1989-01-01,,
4137011700,경기도,오산시,벌음동,,17.0,1989-01-01,,
4137011800,경기도,오산시,두곡동,,18.0,1989-01-01,,
4137011900,경기도,오산시,탑동,,19.0,1989-01-01,,
4137012000,경기도,오산시,누읍동,,20.0,1998-04-20,,
4137012100,경기도,오산시,가수동,,21.0,1989-01-01,,
4137012200,경기도,오산시,고현동,,22.0,1995-04-20,,
4137012300,경기도,오산시,청호동,,23.0,1995-04-20,,
4137012400,경기도,오산시,갈곶동,,24.0,1998-04-20,,
4139010100,경기도,시흥시,대야동,,1.0,,,
4139010200,경기도,시흥시,신천동,,2.0,,,
4139010300,경기도,시흥시,방산동,,3.0,,,
4139010400,경기도,시흥시,포동,,4.0,,,
4139010500,경기도,시흥시,미산동,,5.0,,,
4139010600,경기도,시흥시,은행동,,6.0,,,
4139010700,경기도,시흥시,안현동,,7.0,,,
4139010800,경기도,시흥시,매화동,,8.0,,,
4139010900,경기도,시흥시,도창동,,9.0,,,
4139011000,경기도,시흥시,금이동,,10.0,,,
4139011200,경기도,시흥시,과림동,,11.0,,,
4139011300,경기도,시흥시,계수동,,12.0,,,
4139011700,경기도,시흥시,화정동,,13.0,,,
4139011800,경기도,시흥시,능곡동,,14.0,,,
4139011900,경기도,시흥시,하중동,,15.0,,,
4139012000,경기도,시흥시,하상동,,16.0,,,
4139012100,경기도,시흥시,광석동,,17.0,,,
4139012200,경기도,시흥시,물왕동,,18.0,,,
4139012300,경기도,시흥시,산현동,,19.0,,,
4139012400,경기도,시흥시,조남동,,20.0,,,
4139012500,경기도,시흥시,논곡동,,21.0,,,
4139012600,경기도,시흥시,목감동,,22.0,,,
4139012700,경기도,시흥시,거모동,,23.0,,,
4139012800,경기도,시흥시,군자동,,24.0,,,
4139012900,경기도,시흥시,장현동,,25.0,,,
4139013000,경기도,시흥시,장곡동,,26.0,,,
4139013100,경기도,시흥시,월곶동,,27.0,,,
4139013200,경기도,시흥시,정왕동,,28.0,2021-07-07,,4139013500.0
4139013300,경기도,시흥시,죽율동,,29.0,,,
4139013400,경기도,시흥시,무지내동,,30.0,,,
4139013500,경기도,시흥시,배곧동,,28.0,2021-07-06,,
4141010100,경기도,군포시,당동,,1.0,1989-01-01,,
4141010200,경기도,군포시,당정동,,2.0,1998-09-30,,
4141010300,경기도,군포시,부곡동,,3.0,1989-01-01,,
4141010400,경기도,군포시,산본동,,4.0,1989-01-01,,
4141010500,경기도,군포시,금정동,,5.0,1989-01-01,,
4141010600,경기도,군포시,둔대동,,6.0,1994-12-26,,
4141010700,경기도,군포시,속달동,,7.0,1994-12-26,,
4141010800,경기도,군포시,대야미동,,8.0,1994-12-26,,
4141010900,경기도,군포시,도마교동,,9.0,1994-12-26,,
4143010100,경기도,의왕시,고천동,,1.0,1989-01-01,,
4143010200,경기도,의왕시,이동,,2.0,1989-01-01,,
4143010300,경기도,의왕시,삼동,,3.0,1989-01-01,,
4143010400,경기도,의왕시,왕곡동,,4.0,1989-01-01,,
4143010500,경기도,의왕시,오전동,,5.0,1989-01-01,,
4143010600,경기도,의왕시,학의동,,6.0,1989-01-01,,
4143010700,경기도,의왕시,내손동,,7.0,1989-01-01,,
4143010800,경기도,의왕시,청계동,,8.0,1989-01-01,,
4143010900,경기도,의왕시,포일동,,9.0,1989-01-01,,
4143011000,경기도,의왕시,월암동,,10.0,1989-01-01,,
4143011100,경기도,의왕시,초평동,,11.0,1989-01-01,,
4145010100,경기도,하남시,천현동,,1.0,1989-01-01,,
4145010200,경기도,하남시,하산곡동,,2.0,1989-01-01,,
4145010300,경기도,하남시,창우동,,3.0,1989-01-01,,
4145010400,경기도,하남시,배알미동,,4.0,1989-01-01,,
4145010500,경기도,하남시,상산곡동,,5.0,1989-01-01,,
4145010600,경기도,하남시,신장동,,6.0,1989-01-01,,
4145010700,경기도,하남시,당정동,,7.0,1989-01-01,,
4145010800,경기도,하남시,덕풍동,,8.0,1989-01-01,,
4145010900,경기도,하남시,망월동,,9.0,1989-01-01,,
4145011000,경기도,하남시,풍산동,,10.0,1989-01-01,,
4145011100,경기도,하남시,미사동,,11.0,1989-01-01,,
4145011200,경기도,하남시,선동,,12.0,1989-01-01,,
4145011300,경기도,하남시,감북동,,13.0,1989-01-01,,
4145011400,경기도,하남시,감일동,,14.0,1989-01-01,,
4145011500,경기도,하남시,감이동,,15.0,1989-01-01,,
4145011600,경기도,하남시,학암동,,16.0,1989-01-01,,
4145011700,경기도,하남시,교산동,,17.0,1989-01-01,,
4145011800,경기도,하남시,춘궁동,,18.0,1989-01-01,,
4145011900,경기도,하남시,하사창동,,19.0,1989-01-01,,
4145012000,경기도,하남시,상사창동,,20.0,1989-01-01,,
4145012100,경기도,하남시,항동,,21.0,1989-01-01,,
4145012200,경기도,하남시,초일동,,22.0,1989-01-01,,
4145012300,경기도,하남시,초이동,,23.0,1989-01-01,,
4145012400,경기도,하남시,광암동,,24.0,1992-04-16,,
